video_id,content_type,target_query,transcript_kind,clip_index,t_start,t_end,duration_sec,label,boundary_quality,whisper_first_word,whisper_last_word,start_precision_ms,end_precision_ms,starts_mid_word,ends_mid_sentence,starts_on_filler,is_usable,error
iG9CE55wbtY,speech,creativity in schools,manual,1,182.041,203.788,21.747000000000014,Work Education,llm-rerank,have,status.,20.000000000010232,1047.0000000000255,False,False,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,2,182.041,206.122,24.081000000000017,,llm-rerank,have,you.,20.000000000010232,1441.000000000031,False,False,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,3,182.041,211.845,29.804000000000002,,llm-rerank,have,much.,20.000000000010232,114.00000000000432,False,False,False,True,
iG9CE55wbtY,speech,creativity in schools,manual,4,182.041,216.59,34.54900000000001,,llm-rerank,have,left.,20.000000000010232,739.0000000000043,False,False,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,5,345.924,396.486,50.56200000000001,Boy Said Drawing Wrong,heuristic-strong,I,I,89.99999999997499,752.0000000000095,False,True,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,6,504.231,558.844,54.613000000000056,You'd Conclude Every,heuristic-strong,was,the,860.0000000000136,36.999999999920874,True,True,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,7,706.093,757.669,51.57600000000002,View Intelligence Process,heuristic-strong,be,"Suddenly,",100.00000000002274,296.0000000000491,False,True,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,8,827.472,850.332,22.860000000000014,Room She's Gillian,sentence,is,saying,9.999999999990905,9.999999999990905,False,True,False,False,
iG9CE55wbtY,speech,creativity in schools,manual,9,1042.52,1065.599,23.07899999999995,Royal Ballet,sentence,auditioned,"Now,",19.99999999998181,358.9999999999236,False,True,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,1,295.593,339.244,43.65100000000001,,llm-rerank,things,so,160.000000000025,48.99999999997817,True,True,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,2,298.99,353.579,54.589,,llm-rerank,who,it.,100.00000000002274,608.9999999999804,False,False,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,3,309.005,339.244,30.239000000000033,Strong Sense Enough,llm-rerank,underpinned,so,319.9999999999932,60.99999999997863,True,True,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,4,309.005,338.372,29.36700000000002,,llm-rerank,underpinned,hate,319.9999999999932,127.00000000000955,True,True,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,5,553.632,593.952,40.32000000000005,Control Predict Courage Willingness,heuristic-strong,had,vulnerability,210.00000000003638,1750.0,True,True,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,6,851.339,871.378,20.038999999999987,Said Therapist Breakdown,heuristic-strong,Vulnerability,vulnerability?,80.00000000004093,759.0000000000146,True,False,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,7,958.427,1006.581,48.153999999999996,Numb Perfect Look,heuristic-strong,"vulnerability,",muffin.,320.00000000005,1264.00000000001,True,False,False,False,
iCvmsMzlF7o,speech,vulnerability shame,manual,8,1145.535,1194.07,48.534999999999854,We're Kinder Seen,sentence,there's,enough.,140.00000000010004,564.9999999998272,True,False,False,False,
8KkKuTCFvzI,speech,good life relationships,manual,1,60.964,96.024,35.06,We've Tracked Asking Most,heuristic-strong,given,creative.,140.00000000000057,480.000000000004,True,False,False,False,
8KkKuTCFvzI,speech,good life relationships,manual,2,370.506,393.433,22.92700000000002,These Lives Lonely,llm-rerank,clearest,kills.,149.99999999997726,1197.0000000000027,True,False,False,False,
8KkKuTCFvzI,speech,good life relationships,manual,3,370.506,408.357,37.851000000000056,,llm-rerank,clearest,connected.,149.99999999997726,1361.0000000000468,True,False,False,False,
8KkKuTCFvzI,speech,good life relationships,manual,4,507.048,553.488,46.440000000000055,Count Other Relationships,llm-rerank,the,brains.,60.000000000002274,440.00000000005457,True,False,False,False,
8KkKuTCFvzI,speech,good life relationships,manual,5,651.506,679.229,27.72300000000007,You're You're Might,llm-rerank,like,community.,279.9999999999727,543.00000000012,True,False,True,False,
